#Name	TATA-box	Inr	CCAAT-box	GC-box
POLR3F_1	0	0	0	0
TMEM199_1	0	0	0	0
NUDCD2_1	0	1	1	0
GNPTG_1	0	0	0	0
ABCA1_1	1	0	0	1
MARCKS_1	0	0	0	0
BRD8_1	0	0	0	0
IFITM5_1	1	1	1	0
ERAP1_2	0	0	0	1
MYO1A_1	0	0	0	1
RAB5B_1	0	0	1	1
BRAP_1	0	1	0	0
PELO_1	0	0	0	0
POLG2_1	0	1	0	1
TMEM97_1	0	0	0	0
SRGN_1	1	0	0	0
DERL1_1	0	0	0	1
PUF60_1	0	0	0	1
UBE2V2_1	0	0	0	1
PACSIN3_2	1	1	0	1
VAT1_1	0	0	0	1
CITED4_1	1	1	0	1
GFI1B_1	0	0	1	0
PIP4P2_1	0	1	0	0
YES1_1	0	0	0	1
F2_1	0	1	0	0
SAT1_1	1	1	1	0
MACF1_1	0	1	0	1
GABPB1_3	0	0	0	1
ST8SIA4_1	0	0	0	0
DAGLB_1	0	0	0	0
ERGIC2_2	0	0	0	0
RPL21_1	0	0	0	0
FBP2_1	0	0	0	0
TAF15_1	0	1	0	1
LSP1_1	0	1	0	1
CAMK4_1	0	0	0	1
CBL_1	0	0	1	1
NDUFS3_1	0	0	0	0
CER1_1	1	1	0	0
SH3RF3_1	0	0	0	1
CFAP20_1	0	0	0	0
FDPS_1	0	0	0	1
SLC48A1_1	0	0	0	1
GPATCH2_1	0	0	0	0
YEATS2_1	0	1	0	1
PM20D1_1	0	0	1	1
FNDC3A_1	0	0	0	0
TXNL4A_1	0	1	0	1
PTDSS1_1	0	1	0	0
LSAMP_1	0	0	0	0
ZC3H14_1	0	0	0	0
CDC23_1	0	0	1	0
SRD5A3_1	0	0	0	0
AHCYL1_1	0	0	0	0
CHCHD2_1	0	0	0	1
GPX3_1	0	1	0	0
SLC17A9_1	0	0	0	0
SLC7A2_1	0	0	0	0
LBH_1	1	0	1	1
MAEA_2	0	0	1	1
CENPH_1	0	0	0	1
MRPL51_1	0	1	1	1
GSR_1	0	0	0	0
SNRNP25_1	0	0	0	1
XRCC6_1	0	1	1	1
SLC35A1_1	0	0	0	0
PLS3_1	0	1	0	1
BAG3_1	1	0	0	1
SLC34A2_1	1	1	0	1
ZMYND19_1	0	0	1	0
RAMP1_1	0	0	0	0
SNAP25_1	0	0	0	0
DPAGT1_1	0	0	0	0
C17orf62_1	0	1	0	1
ITGAV_1	0	0	0	0
NCKIPSD_1	0	0	0	0
MRPS21_1	0	0	0	1
GTF3C6_1	0	0	0	0
CPSF3_1	0	0	0	1
CHCHD6_1	0	0	1	0
XPA_2	0	1	0	1
C12orf73_1	0	0	1	1
CD9_1	1	0	0	1
PYGL_1	0	0	0	1
DNAJC8_1	0	0	0	1
ATP5C1_1	0	1	0	0
TNKS2_1	0	0	0	0
MYBL1_1	0	0	0	0
RPL11_1	1	0	0	0
TLK1_3	0	0	0	0
SLC35F5_1	0	0	0	1
SUMF1_1	0	0	0	1
DERL3_1	1	0	1	1
CRELD2_1	0	0	1	1
NFIL3_2	0	0	1	0
BUD13_1	0	0	0	1
SPI1_1	0	1	0	0
RFC1_1	0	0	0	0
FABP3_1	1	0	0	0
CBFA2T3_1	0	0	0	0
MATN3_1	0	1	0	1
MIEN1_2	0	1	0	0
PGS1_1	0	0	0	0
ITGA3_1	0	0	0	0
TMEM130_1	0	0	0	0
ECI2_1	0	1	0	0
ARIH2_1	0	0	0	0
LGMN_1	0	1	1	1
TSPAN2_1	0	0	0	1
TGFBI_1	1	0	0	0
PUDP_1	0	1	0	0
KIF21A_1	0	1	0	1
C1D_2	0	0	0	0
KLF2_1	1	0	0	1
WDR44_1	0	0	0	1
NKX2-1_1	0	0	0	0
UQCRC1_1	0	0	0	0
TERF2IP_1	0	0	0	1
CPT2_1	0	0	0	0
TIPRL_1	0	0	0	0
DAPK1_2	0	1	0	0
PXK_1	0	0	0	0
VCAM1_1	1	0	0	0
STK3_1	1	0	1	0
WLS_1	1	1	0	1
C16orf87_1	0	1	0	0
CDC123_1	0	0	0	0
RAB3B_1	0	0	0	1
PPP2R2B_2	0	0	0	0
TMEM263_1	0	0	0	0
SNX20_1	0	1	0	0
CACUL1_1	0	0	0	1
OLFML3_1	0	0	0	0
DPM2_1	0	0	0	1
FN1_1	1	0	0	0
SNRPB_1	0	1	0	0
GLIS2_1	0	1	1	0
MAN2A2_1	0	0	0	0
PDK1_1	0	1	0	0
DNTTIP2_1	0	0	0	0
LRRC17_2	0	1	0	0
KLHL15_2	0	0	0	0
NUDT19_1	0	0	0	0
PMS2_1	0	0	1	1
ATXN10_1	0	0	0	0
GRIA2_1	0	0	0	1
EDF1_1	0	1	1	1
ZC3H3_1	0	0	0	0
SPC25_1	0	0	0	0
C1orf123_1	0	0	0	1
ARHGAP1_1	0	0	0	1
DNA2_1	0	0	1	1
TUBA1A_2	1	0	0	1
TTC33_1	0	1	0	1
RAB29_1	0	0	0	0
NPPB_1	1	0	0	0
EBF2_1	0	0	0	1
PRKAG2_1	0	0	0	0
TIAL1_1	0	0	0	0
MTA1_1	0	0	0	0
TMIGD1_1	1	0	0	0
TMEM260_1	0	0	0	0
NDFIP1_1	0	1	0	1
PLPPR1_1	0	1	0	1
SUGP1_1	0	0	0	1
CKS1B_1	0	0	1	1
CRCP_1	0	1	0	0
ELOVL6_2	0	1	0	0
LRRC71_1	1	0	1	0
MFAP2_1	0	0	0	0
PIP5K1B_1	0	0	0	1
DNAJC5_1	0	0	0	1
TMX1_1	0	0	1	0
TCIM_1	1	1	0	0
TNS3_2	0	1	0	1
EEF1AKMT1_1	0	0	0	1
PMP22_1	1	0	0	1
LMO3_2	0	1	0	0
TRABD_1	0	0	0	0
SDK2_1	0	0	0	0
LSM7_1	0	1	0	1
FSD1L_1	0	0	0	0
SERPINH1_1	1	0	0	1
N6AMT1_1	0	0	0	1
GTF2A1_1	1	0	0	0
WDSUB1_1	0	1	0	0
ATG4C_1	0	0	0	1
PITX1_2	0	0	0	1
SERPINI1_1	0	1	1	1
AGTR1_1	1	0	0	1
EPB41L4A_1	0	0	0	0
LHPP_1	0	0	0	0
IMMT_1	0	1	1	0
IRX4_1	0	0	0	1
CACNG4_1	0	0	0	1
CACNA1B_1	0	0	0	1
C12orf75_1	0	0	0	1
RIPK1_1	0	1	1	0
PTPRO_1	1	0	0	0
HNRNPR_1	0	0	1	1
VAMP3_1	0	0	0	1
CTSB_1	0	0	0	1
SOD3_1	0	1	0	1
SLC25A12_2	0	0	0	0
MYL1_1	1	0	0	1
ZFAND2A_1	1	0	1	0
RP11-26J3_2	0	0	0	0
SLC39A9_1	0	1	0	0
SCYL3_1	0	0	0	1
LUZP1_1	0	1	0	0
LMBRD2_1	0	0	0	0
CDKN1B_1	1	0	0	1
GPX4_1	0	0	0	0
DCLRE1C_1	0	0	1	1
KCNMB4_1	0	0	0	0
TTLL12_1	0	0	0	1
SLC39A1_1	0	0	0	1
SDR42E1_1	0	0	0	0
FAM222B_1	0	0	0	0
ZFAND6_2	0	1	1	0
CRYAA_1	1	1	0	0
TMCO3_1	0	0	0	1
RBM34_1	0	0	0	0
IFRD1_1	1	0	1	1
ARHGDIB_1	0	0	0	0
TAF2_1	0	0	0	0
CLDN10_1	0	0	0	1
METTL24_1	0	0	0	0
PAMR1_2	0	0	1	0
CCL20_1	1	1	1	0
CCND3_1	0	0	1	1
Mtch2_1	0	0	0	0
GJD2_1	0	0	0	0
UMPS_1	0	1	0	0
GDAP1L1_1	0	1	0	0
GARNL3_1	0	0	1	0
NMUR1_1	0	0	0	0
NDOR1_1	0	0	0	1
HPSE2_1	0	0	0	0
PANK2_1	0	0	1	0
RPS6KA5_1	1	0	0	0
EDN2_1	1	1	0	1
ACP2_1	0	0	0	0
DDX6_1	0	0	0	1
MRPL42_1	0	0	0	0
FZD3_1	0	0	1	1
AMH_1	1	1	0	1
C26H6ORF125_1	0	0	0	0
POC1B_1	0	0	0	1
SRSF11_1	0	0	0	1
DCAF1_1	0	0	0	0
CGRRF1_1	0	1	0	1
MOB3A_1	0	1	0	0
COMMD4_1	0	0	0	1
CREBBP_1	0	0	0	0
FOXN2_2	0	0	0	1
RPAP3_1	0	1	1	1
TSPAN13_1	0	0	0	0
RPN1_1	0	0	0	1
HIBADH_1	0	1	0	1
INHBA_1	0	1	0	1
SDK1_1	0	0	0	0
Pax-7_1	0	0	0	1
USP46_1	0	1	0	1
SEPT6_1	0	0	0	0
PHPT1_1	0	1	0	1
MTFR1L_1	0	0	0	0
SULT1C3_1	0	0	0	0
BIN1_1	0	0	0	0
OSGIN1_1	1	1	1	1
SEMA3B_1	0	0	0	1
PTX3_1	1	1	0	0
APOA1_1	1	1	0	0
ANXA6_1	0	1	0	0
CYB5R2_2	0	0	1	0
CYYR1_1	0	0	0	1
PRMT3_1	0	0	0	0
OXT_1	1	1	0	0
TARDBP_1	0	0	0	0
ST3GAL6_1	1	0	0	1
RPUSD4_1	0	0	0	1
WDR59_1	0	0	0	0
TMEM204_1	0	1	0	1
NHSL1_1	0	1	0	0
MEF2C_1	0	0	0	0
GRK4_1	0	0	0	1
OPRL1_1	0	0	0	0
IGF2BP1_1	0	0	0	0
IDH1_1	1	1	0	1
PEPD_1	0	0	0	1
ASBT_1	0	0	0	0
NOP16_1	0	0	0	0
AKTIP_1	0	0	0	1
HIC2_2	0	0	0	0
NMRAL1_1	0	0	0	0
PDC_1	0	1	1	0
MPPED1_2	0	1	0	0
USP25_1	0	0	0	1
LRRC20_1	0	0	0	0
ANKMY2_1	0	0	0	0
RMI1_1	0	0	0	1
EMB_1	1	0	0	0
MXRA8_1	0	0	0	1
DBN1_1	0	1	0	1
OIP5_1	0	1	1	1
BUB1_1	0	0	0	1
KIF3B_1	0	1	0	1
RHEB_1	0	0	0	1
CANX_1	1	0	1	1
PSMA4_1	0	1	0	0
TSPO2_1	0	0	0	1
SLC22A18_1	0	0	0	0
SCT_1	1	1	0	0
USH1C_1	0	0	0	0
HADHB_1	0	1	0	0
EXOSC10_1	0	0	0	0
RPL9_1	0	0	0	0
THOC5_1	0	1	0	1
RRAD_1	1	1	0	0
AGT_1	1	0	1	0
XIRP1_1	1	1	0	1
BNIP3L_1	0	0	0	0
HRASLS_1	0	0	0	0
ARFRP1_1	0	1	0	0
SIX6_1	0	1	0	0
KRAS_1	0	1	0	1
VDAC1_1	0	0	0	0
FHL3_1	0	1	0	0
MCEE_1	0	0	0	0
TIMM10_1	0	1	1	1
NGLY1_1	0	0	0	0
ASB7_1	0	0	0	1
NUP188_1	0	0	0	0
TRAPPC2L_1	0	0	0	0
LRP2_1	1	0	0	1
SPRY3_1	0	0	0	0
SEPT8_1	0	1	0	1
BDH2_1	0	0	0	0
SLC12A9_1	0	0	1	1
TPX2_1	0	1	1	1
FAM173B_1	1	1	0	0
MTA3_1	0	1	0	1
SLC25A37_1	1	0	1	0
VGLL1_1	0	1	0	0
POMK_1	0	0	0	1
PIGP_1	0	0	0	1
ARMC7_1	1	0	0	1
BNC2_1	0	0	0	0
EPN2_2	0	0	0	0
MINPP1_1	0	0	0	1
SPATA20_1	0	0	0	0
MBOAT1_1	0	0	0	1
WDFY1_1	0	0	0	0
RPS24_1	0	0	0	1
APOH_1	1	1	0	0
CHAF1A_1	0	1	1	1
MMACHC_1	0	0	0	0
MED20_2	0	0	0	1
MRPL9_1	0	0	0	1
NIPA1_1	0	1	0	0
LUC7L2_1	0	0	1	0
ASB9_1	0	0	1	0
MTMR3_1	0	0	0	1
MTFR2_1	0	0	0	1
UBA2_1	0	0	0	0
MID1IP1_1	1	0	0	1
COL6A3_1	0	1	0	0
NDUFA6_1	0	0	1	1
ELP3_1	0	0	0	0
ABHD17B_1	0	1	0	1
C1QB_1	0	1	0	0
POLE3_1	0	0	0	1
ZDHHC16_1	0	0	0	0
BRSK2_2	0	1	0	0
CAAP1_1	0	1	0	0
HNF4A_1	1	0	0	1
NEDD4_2	0	0	0	1
DPP4_1	0	1	0	0
JMJD6_1	0	0	1	0
RAB35_1	0	1	0	1
FANCA_1	0	0	1	1
SEC11C_1	0	0	0	1
COL6A2_1	0	0	0	1
SRF_1	1	0	1	0
C15orf48_1	0	0	0	0
NAPRT_1	0	1	0	1
CETN3_1	0	0	0	1
DHRS7B_1	0	1	0	0
MIXL1_1	1	0	0	0
ROMO1_1	0	0	0	1
HSPA13_1	0	1	1	1
BOK_1	1	0	0	1
GAL_1	1	0	0	0
DCBLD2_1	0	0	0	1
CLDN5_1	0	1	1	0
PRRG1_1	0	0	0	0
C9orf78_1	0	0	0	1
FOXO3_1	0	0	0	1
UFSP2_1	0	1	0	1
LMCD1_1	1	0	1	1
CLK3_1	0	1	0	1
SH3BP2_2	0	0	1	0
WDR20_1	0	0	0	1
ANGPTL1_1	1	0	0	1
PSMG4_1	0	0	0	1
CISD1_1	1	0	0	1
ANAPC16_1	0	0	0	1
TFG_1	0	0	0	1
HES5_1	1	1	0	0
CCDC90B_1	0	0	0	1
TMEM196_1	0	0	0	1
CDR2_1	1	0	1	1
AOX1_1	0	1	0	1
MFSD9_1	0	1	0	1
LSG1_1	0	0	0	0
HMG20B_1	0	0	1	1
HAUS1_1	0	0	0	1
ARCN1_1	0	1	0	1
HOXA7_1	0	1	0	1
MAP3K3_1	0	0	0	1
DES_1	1	0	0	1
MAP3K5_1	0	0	0	0
RNH1_1	0	1	0	1
MYLIP_1	1	0	1	1
BRMS1L_1	0	1	1	0
CHD4_1	0	0	0	1
ELMOD2_1	0	0	0	1
ATP5J2_1	0	0	0	1
TBX22_1	0	0	0	0
RFWD2_1	0	0	0	0
EIF2AK2_1	0	0	0	1
BID_1	0	0	0	0
PLEKHO1_1	1	1	0	0
OPA1_1	0	0	0	0
ATXN7_1	0	0	0	0
PLEKHF2_1	0	0	0	1
GALNT3_1	0	0	0	0
DDOST_1	0	0	1	0
ARMT1_1	0	1	1	1
S100A6_1	1	1	0	1
DHRS13_1	0	0	0	0
FAF2_1	0	1	0	0
UBE2E3_1	0	0	0	0
COMMD7_1	0	0	0	0
MRM2_1	0	0	0	0
ACOT13_1	0	0	0	1
ZRANB2_1	0	0	0	0
UGGT1_1	0	0	1	0
CDC42_2	0	0	0	0
CBR4_1	0	0	0	0
LAS1L_1	0	0	0	0
LMO3_1	1	0	0	0
SHCBP1_1	0	0	1	1
USP34_1	0	1	1	1
VAC14_1	0	1	0	0
EIF2A_1	0	1	0	0
SCAMP3_1	0	1	0	0
PRDX3_1	0	0	1	0
IFT81_1	0	0	0	0
COMMD2_1	0	0	0	1
CSTF1_1	0	0	0	0
LYRM1_1	0	0	0	1
ARNT_1	0	0	0	1
CXorf36_1	0	0	0	0
SCRN1_1	0	0	0	1
NPC1_1	0	1	0	1
ACACA_1	0	1	1	1
TAPBP_1	0	1	0	0
TAOK3_1	0	0	1	1
CADM3_1	0	0	0	1
BlSK1_1	1	1	0	0
TBP_1	0	1	0	1
CCNE2_1	0	0	0	0
ERO1A_1	0	0	0	1
GATAD2A_1	0	1	0	1
ZFP36L2_1	1	0	0	1
KAZALD1_2	0	0	0	0
TCF15_1	1	0	0	0
CNTN1_1	0	0	1	1
LRSAM1_1	0	0	0	0
TOMM6_1	0	1	0	0
HSPA14_1	0	1	1	1
TOP3B_1	0	0	0	1
NPDC1_1	0	0	0	1
RPL24_1	0	0	0	0
FKBP12_3	0	0	1	1
DPH3_1	0	0	0	0
UBE2B_1	0	0	0	1
APOA4_1	1	0	0	1
PWWP2B_1	0	0	0	1
EME1_1	0	0	1	0
SGMS1_1	0	0	0	0
SPIRE2_1	0	0	0	0
PSMA7_1	0	0	0	0
NSMCE1_1	0	0	0	1
SLC25A29_1	1	1	0	0
HSD17B4_1	0	1	0	1
PMEPA1_1	0	0	0	0
MXI1_1	0	0	0	1
H2A-VI_2	1	0	1	0
LSM5_1	0	0	0	0
FGFRL1_1	0	0	0	1
GADD45A_1	0	1	1	1
MBD3_1	0	0	0	0
AIG1_1	0	0	0	1
COQ2_1	0	0	1	1
TSPAN3_1	0	0	0	1
RREB1_1	0	0	0	1
EMILIN2_1	0	1	0	0
ING3_1	0	0	0	1
SLC2A12_1	0	0	0	0
SETD3_1	0	1	1	1
SGCG_1	0	0	0	0
NPW_1	1	0	0	1
TADA1_1	0	0	0	1
RPS6KB1_1	0	0	0	0
ELAVL1_1	0	0	1	0
ABHD6_2	1	0	0	0
NR0B2_1	1	1	1	0
GORASP1_1	0	0	0	1
PDGFRL_1	0	0	0	0
SPPL2A_1	0	0	0	1
GNB1_1	0	0	0	1
TPM4_1	1	1	0	0
ACYP2_2	0	0	0	0
RERGL_1	0	0	0	1
TIMM9_2	0	0	0	0
TAX1BP3_1	0	0	0	0
ASB5_1	0	0	1	0
PDCL3_1	0	0	0	0
NR1D2_1	0	1	0	0
ASB5_2	0	0	0	0
FLAD1_1	0	0	1	1
GABARAPL2_1	0	0	0	0
CANT1_1	0	0	0	0
SUCLG1_1	0	1	1	0
UNC5B_1	0	1	0	1
DAZAP1_1	0	0	0	1
WDR12_1	0	0	0	1
MRPS35_1	0	0	0	0
SERINC2_1	0	0	0	1
LHFPL2_2	0	0	0	0
COPS7A_1	0	0	0	1
SEMA3F_1	0	1	0	1
SYNCRIP_1	0	0	0	0
FURIN_2	0	1	0	0
COX7A2_1	0	0	0	0
NEK2_1	0	1	1	1
ADD3_1	0	0	0	1
RREB1_2	0	0	0	0
RPL22_1	0	0	0	1
DCUN1D4_2	0	0	0	0
NGEF_1	0	0	0	0
PRR5_1	0	0	0	1
TCP11L1_1	0	1	0	0
MVP_1	0	1	0	0
KLHL14_1	0	0	0	1
DBT_1	0	0	0	0
RAB9B_1	0	0	0	1
SPCS1_1	0	0	0	0
NPEPPS_1	0	0	0	1
DENR_1	0	0	0	1
COMMD6_1	0	0	0	1
ZBTB48_1	0	1	0	0
RAB18_1	0	0	0	1
GTF3A_1	0	0	0	1
HNRNPDL_1	1	0	0	1
UNC5D_1	0	0	0	0
SRPRB_1	0	1	0	0
CAMKMT_1	0	0	0	0
MYO5A_1	0	1	0	1
PRPF38A_1	0	0	0	1
NIPAL3_1	0	0	0	1
CNP_1	1	1	0	1
CLPTM1L_1	0	0	0	1
DPH5_1	0	0	0	1
CNOT4_1	0	0	0	0
LTN1_1	0	0	0	1
SGMS2_1	0	0	0	1
GLP1R_2	0	1	0	0
SH3RF1_1	0	1	0	1
FAM129A_1	0	1	0	0
SNX10_1	0	0	0	1
IGFBP2_1	0	1	0	0
SEC22A_1	0	1	0	1
GTF2H3_1	0	1	0	0
ROGDI_2	0	0	0	0
SDAD1_1	0	1	0	0
DCAF12_1	0	0	0	1
NGLY1_2	0	0	0	0
GLA_1	0	1	0	0
CHMP4C_1	0	0	0	1
PHYHD1_1	0	1	0	0
PSMC5_1	0	0	0	0
GNL3_1	0	0	0	0
C1QTNF5_1	0	1	0	0
SRSF3_1	1	0	0	0
FASTKD3_1	0	0	0	0
MED22_1	0	0	0	1
MYO9B_1	0	0	0	1
PPP1CB_2	0	0	0	0
FHDC1_1	0	0	0	1
GORASP2_1	0	0	0	1
NELFCD_1	0	0	0	0
AANAT_1	1	1	0	0
COQ9_1	0	0	0	0
CPZ_1	0	1	0	0
MRPL58_1	0	1	0	0
STK38L_1	0	1	1	0
BCL2L1_2	0	0	0	1
RPS25_1	0	0	0	0
DSCR3_1	0	0	0	1
MRPL21_1	0	0	0	1
EPRS_1	0	0	0	1
TMEM251_1	0	0	0	0
TFAM_1	0	0	0	0
GPR142_1	0	0	1	0
PHTF2_1	0	1	0	1
ZNF277_1	0	0	0	0
CUTC_1	0	1	0	1
NEUROD1_1	1	0	0	1
NIP7_1	0	1	0	1
DHDDS_1	0	1	0	1
ZCRB1_1	0	0	0	0
BORCS5_2	0	0	0	1
HOXD12_1	0	0	1	1
SYK_1	0	0	0	0
RIMBP2_1	0	1	0	0
RPS15A_1	0	0	0	0
TCF12_2	0	0	0	0
ERBB3_1	0	1	0	1
HDAC1_1	0	0	1	1
SLA_1	0	1	0	0
NKRF_2	0	1	0	0
CITED2_1	1	0	0	0
LARP7_1	0	1	0	1
SIRT4_1	0	0	0	0
AGA_1	0	0	0	0
NOVA1_1	0	1	0	1
PSD2_1	0	0	0	0
RAP1GDS1_1	0	0	0	1
MTMR2_2	0	0	0	0
FMO3_1	1	0	0	0
TPD52L1_1	0	1	0	0
HAS2_2	0	0	0	1
NINJ2_2	0	1	0	0
SNX4_1	0	0	0	0
MDH1_1	0	1	0	0
SLC25A20_1	0	0	0	0
ZNF512B_1	0	0	0	0
AQP5_1	1	0	0	1
SLC16A4_1	0	1	0	1
PPP6R3_1	0	0	0	1
DPYSL2_2	0	0	0	1
AATF_1	0	0	0	1
RPS8_1	0	0	0	0
SLC7A6_1	0	0	0	1
SDF1_1	1	1	0	1
SPTY2D1_1	1	0	0	1
PSMF1_1	0	0	0	0
MYOM1_1	1	1	0	0
FBXO8_1	0	1	0	0
STAT4_1	1	0	0	0
FNDC5_1	0	0	0	1
NSFL1C_1	0	0	0	1
SLC38A2_1	0	1	0	1
SPATA17_1	1	0	0	0
NDUFB10_1	0	1	0	0
SERTM1_1	0	0	0	1
TSC22D1_1	0	0	0	0
WASHC1_2	0	0	0	0
C11orf54_1	0	0	0	1
BCL2_1	0	0	0	0
FAM49A_2	0	0	0	1
RAB33B_1	0	0	0	1
RAN_1	1	0	0	1
CTTNBP2NL_2	0	0	0	0
SMIM14_1	0	0	0	0
VRK1_1	0	0	0	1
TEC_1	0	0	0	1
GNB1L_1	0	0	0	0
SCAMP1_1	0	0	0	0
UFM1_1	0	0	0	0
KCTD9_1	0	0	1	1
NECAB3_1	0	0	1	1
MMP13_1	1	1	0	0
ERP44_1	0	0	0	1
UQCC1_1	0	0	0	1
MASP1_1	0	1	0	0
DROSHA_1	0	0	0	0
SIAT9_1	0	1	0	0
PRDX6_1	0	0	0	1
SMYD1_2	1	0	0	0
C2orf40_1	0	0	0	0
PCDH18_1	0	1	1	1
SLC35A1_2	0	0	0	1
CIRBP_1	1	0	0	1
ANKRD44_1	0	1	0	0
USP25_2	0	0	0	0
cRac1A_1	0	1	0	1
PDZD11_1	0	0	0	1
GLO1_1	0	0	0	0
HCCS_1	0	1	0	0
ERGIC1_1	0	0	0	0
NDUFV2_1	0	0	0	0
NECAB1_1	0	0	0	1
TSTA3_1	0	0	0	0
SLAIN1_2	0	1	0	0
LAP3_1	0	0	0	1
RP11-403P17_1	0	0	0	1
TMEM161A_1	0	0	1	1
CYP51_1	0	0	1	0
PDE6G_1	1	0	0	1
TBC1D8_1	0	0	0	1
SLC25A30_1	0	1	0	1
AP1M1_1	0	0	0	1
MPV17_1	0	1	0	0
NEK7_1	0	0	0	0
POLR2J_1	0	0	0	1
CHST9_1	0	0	0	1
PHB_1	0	0	1	0
MXD1_1	0	0	1	1
NANS_1	0	0	0	1
PAFAH1B1_1	0	0	0	0
COPS7B_2	0	0	0	0
LYSMD2_1	0	0	0	0
BMP4_1	0	0	0	1
RGS9BP_1	1	0	1	1
CCNL2_1	0	1	1	1
HOPX_1	1	1	0	0
ACER3_1	0	0	0	1
SGTB_1	0	0	0	1
NAIF1_1	0	0	1	0
POLD3_1	0	0	0	1
EIF4E2_1	0	0	0	1
DOLK_1	0	1	0	0
CDH20_1	0	0	0	0
OSTC_1	0	0	0	0
FAM20B_1	0	0	1	0
PLCXD1_1	0	0	0	0
SLC25A46_1	0	0	0	0
TLK1_2	0	0	1	0
MTFMT_1	0	0	0	1
CRY2_1	0	0	0	0
LAMC1_1	0	0	0	0
HOXA5_1	0	0	0	0
MAPT_2	0	0	0	1
CDCA3_1	0	1	1	1
PDPK1_1	0	0	0	0
RPL3_1	1	0	0	0
WISP1_1	0	0	0	0
DYNLRB2_1	0	1	0	0
KANK1_1	0	0	0	0
VEZT_1	0	0	0	1
NPY2R_2	0	0	0	1
OSBPL2_1	0	1	1	0
POPDC2_1	0	1	0	0
XDH_1	1	0	0	0
MTTPL_1	0	0	0	0
SRA1_1	0	0	0	1
TIMM8A_1	0	0	0	0
CHRD_1	1	1	0	0
RAB34_1	0	0	0	1
EPHA4_1	0	0	0	1
KCNMB1_1	0	0	0	0
FAM168A_1	0	1	0	0
EPB41L2_1	0	0	1	1
EIF4G3_1	0	0	0	0
TRPM7_1	0	0	0	1
SEPHS1_1	0	0	0	0
RBM38_1	1	0	0	0
LYN_1	0	0	0	0
TMEM100_1	0	1	0	1
TMEM254_1	0	0	0	1
DLX6_1	0	0	0	1
BZW1_1	0	0	0	0
NIPA2_1	0	0	0	0
KCNH6_1	0	0	0	1
RPS27L_1	0	0	0	1
FBXO32_1	1	1	0	1
CLK4_1	0	1	0	1
TNRC6A_2	0	0	0	0
REV3L_1	0	1	0	1
GART_1	0	0	1	0
GPR39_1	0	0	0	1
TSPAN6_1	0	0	0	0
WDR48_1	0	0	0	1
NKX2-3_1	0	0	0	0
WIPF1_1	0	0	1	1
SPEF2_1	0	0	0	1
RAB7A_1	1	0	0	0
CWC22_1	0	0	0	0
EFNA5_1	0	0	1	0
HSDL1_1	1	0	1	0
UBE2G1_1	0	0	0	1
PLCXD3_1	0	1	0	1
ACVR2A_1	0	0	0	1
DTX3L_1	0	0	0	0
STX2_1	0	0	1	0
PAK1IP1_1	0	1	0	0
RPL37A_1	0	1	0	0
CDIP1_2	0	0	0	0
RTFDC1_1	0	0	0	1
TBC1D22A_1	0	0	0	1
MRPL39_1	0	0	0	0
PTS_1	0	0	0	0
SERPINF1_1	0	1	0	0
ETS2_1	0	0	0	1
EPHA5_1	0	1	0	1
NRDC_1	0	0	0	0
NDRG3_1	0	0	0	0
MVB12B_1	0	0	0	1
UNC5D_2	0	1	0	1
ATP6V0A1_1	0	1	0	1
ANKRD10_1	0	0	0	1
SMIM4_1	0	0	0	1
TSEN2_1	0	0	0	1
COX6A1_1	0	0	0	0
C9orf64_1	0	0	0	0
MPZL2_1	0	0	0	1
ZBTB16_1	0	0	0	1
CTNNA3_1	0	1	0	0
PARP16_1	0	0	0	1
ZFYVE19_1	0	0	0	0
SLC16A2_1	0	1	0	0
DHX15_1	0	0	0	1
PDCD5_1	0	0	0	0
RAB7B_1	0	0	0	0
DPYS_1	1	0	0	1
SURF1_2	0	1	0	0
HECTD1_1	0	0	0	0
TPM4_2	0	0	0	0
RPL27_1	0	0	0	0
ALDOC_1	0	1	0	1
CCNC_1	0	0	0	0
GDI2_1	0	1	1	1
VPS29_1	0	0	0	0
PLXDC1_1	0	1	0	0
ANXA4_1	0	0	0	1
SPTSSA_1	0	0	0	0
HHATL_1	1	1	0	0
EIF5_2	1	0	0	1
EIF2B3_1	0	0	0	1
GOT1_1	0	0	1	1
MEAF6_1	0	0	0	1
NDUFA4_1	0	1	0	0
FSTL1_1	0	0	0	1
DTNA_1	0	0	0	0
NFE2L1_1	0	0	0	0
DUSP10_1	0	0	1	1
NKAIN4_1	0	0	0	1
ADPRHL1_1	1	0	0	0
IK_1	0	1	1	1
SLC38A9_1	0	1	0	0
CCDC28A_1	0	0	0	1
POLR2D_1	0	1	0	1
SMARCB1_1	0	1	0	0
RRN3_1	0	0	0	0
MED24_1	0	0	0	0
SNAP23_1	1	0	1	1
CSMD2_1	0	0	0	0
GSDME_1	0	0	1	0
DHX33_1	0	1	0	0
SLC25A14_1	0	1	0	0
COA7_2	1	0	0	0
TKT_1	0	0	0	0
ASAH1_1	0	1	0	0
PAFAH2_2	0	1	0	0
RPN2_1	0	1	0	1
LGSN_1	1	0	0	0
GAL5_1	0	1	0	0
Wnt8c_1	0	0	1	1
SLC12A7_1	0	0	0	1
CASP2_1	0	0	1	0
CD81_1	0	1	0	1
CYB561A3_1	0	0	0	0
CLTB_1	0	1	0	1
GAS7_1	0	1	0	1
TFPI_1	0	1	0	0
